formula,Tc
Pr1.87Ce0.13Cu1O3.99,16.000
La1.7Nd0.15Ca0.056Ba0.094Cu1O4,16.000
Pr1.831Y0.018Ce0.15Cu1O4,16.000
Nd1.665Y0.185Ce0.15Cu1O4,16.000
Ru1Sr2Gd1Cu2O8,16.000
La1.83Nd0.1Ba0.07Cu1O4,16.000
Pr1.831Y0.018Ce0.15Cu1O4,16.000
Nd1.665Y0.185Ce0.15Cu1O4,16.000
Tl1Ba0.4Ca0.6La1Cu1O5,16.000
Nd1.85Ce0.15Cu0.997Ni0.003O4,16.000
La1.83Sr0.17Cu0.98Co0.02O4,16.000
La1.5Ba1.4Ca0.1Cu3O6.912,16.000
La1.5Ba1.3Ca0.2Cu3O6.897,16.000
La1.5Ba1.3Ca0.2Cu3O7.002,16.000
La1.75Sr0.25Cu1O4,16.000
La1.76Sr0.24Cu1O4,16.000
Y1Ba2Cu3.96Zn0.04O8,16.000
La1.92Ca0.08Cu1O4,16.000
La1.985Sr0.015Cu1O4.024,16.000
Bi2Sr2Cu1O6.13,16.000
Ru0.9Sn0.1Sr2Eu1Cu2O8,16.000
N1Nb1,16.000
V2.97Mo0.03Si1,16.000
Nb3Sn0.6Ga0.4,16.000
Nb0.517Sn0.013Al0.450Ge0.021,16.000
N1Nb1,16.000
Lu1Ni2B2C1,16.000
Nb2.917Ti0.083Al1,16.000
Nb2.895W0.105Al1,16.000
Sc1Ni2B2C1,16.000
Li1Hf0.22Zr0.78N1Br1,16.000
Mg1B1.84F0.16,16.000
Nb3Al0.67In0.33,16.000
Nb3Al0.5Zn0.5,16.000
Nb3In0.2Sb0.2Sn0.6,16.000
Nb3Al0.5Sn0.5,16.000
Ga1Nb3,16.000
Nb2.1Ta0.9Sn1,16.000
Y1.2Th0.8C2.7,16.000
Si1V3,16.000
La1.7Sr0.3Cu1O4,16.000
La1.89Na0.11Cu1O4,16.000
La1.912Ca0.087Cu1O4,16.000
Li1Fe1As1,16.000
Na1Fe0.95Co0.05As1,16.000
Sr1Fe1.84Pt0.16As2,16.000
Ba0.95K0.05Fe1.782Co0.212As2,16.000
La1.85Sr0.15Cu0.983Zn0.017O4,16.000
Pr1Fe0.9Co0.1As1O1,16.000
Pr0.8Sr0.2Fe0.85Co0.15As1O1,16.000
Fe1.7Co0.3As2Sr4Mg1Ti1O6,16.000
Lu1Ni2B2C1,16.000
Li1Fe1As1,16.000
Ce1Fe1As0.6P0.4F0.05O0.95,16.000
K0.5Ti1N1Cl1,16.000
Ba1Fe1.892Ni0.108As2,16.000
Sm1Fe0.85Ir0.15As1O1,16.000
Sm1Fe0.94Mn0.06As1F0.12O0.88,16.000
Ba1Fe1.97Mn0.03As1.3P0.7,16.000
Ca10Ir4Fe10As18,16.000
Ba1Fe1.784Co0.216As2,16.000
La1.8Eu0.2Cu0.995Zn0.005O3.5,16.000
Lu1Ni2B2C1,15.960
Si23.27V75.15,15.940
La0.06Si1V2.94,15.920
V2.94La0.06Si1,15.920
Nd1.85Ce0.15Cu1O4,15.900
La1.8Nd0.2Cu1O4.025,15.900
Pr1.85Ce0.15Cu1O4,15.900
Lu1Ni2B2C1,15.900
Nb3Al0.5Ge0.5,15.900
Nb2.7V0.3Sn1,15.900
Si1V3,15.900
Ga1V3,15.900
Sm1Fe0.64Ru0.36As1F0.15O0.85,15.900
Ba1Fe2As1.5P0.5,15.900
Na1Fe0.95Co0.05As1,15.900
Ba0.76Na0.24Fe2As2,15.900
Nb3Sn0.8,15.890
Pr1.85Ce0.15Cu0.998Ni0.002O4.065,15.890
Ba1Fe1.74Zn0.04Co0.22As2,15.820
Gd0.12Pr1.73Ce0.15Cu1O4,15.800
Y0.3Pr0.7Sr2Cu2.85Re0.15O7,15.800
Al0.5Nb3Sn0.5,15.800
Mo0.25Tc0.75,15.800
Nb0.03Si1V2.97,15.800
Si0.263V0.737,15.800
V2.97Nb0.03Si1,15.800
Nb3Sn0.6Sb0.4,15.800
Si10.9V3B0.1,15.800
Si22.5V75,15.800
Lu1Ni2B2C1,15.800
Nb3Sn0.7Al0.3,15.800
Nb3Sn0.7Sb0.3,15.800
Y1.2Th0.8C2.9,15.800
Sm1Fe0.875Co0.125As1O1,15.800
Pr0.8Sr0.2Fe1As1O1,15.800
Y0.9Ca0.1Ba2Cu2.8Zn0.2O6.74,15.800
Pr0.8Sr0.2Fe0.85Co0.15As1O1,15.800
Ba1Fe1.902Co0.098As2,15.800
Sr1Fe1.8Pt0.2As2,15.800
Ca10Pt3.53Fe9.47As18,15.800
Na1Fe0.983Co0.018As1,15.800
Ca1Fe1.902Co0.098As2,15.800
Y1Ni2B2C1,15.760
Lu1Ni2B2C1,15.750
Nb3Sn0.7Al0.3,15.750
Nb1C1N1,15.750
La1Fe1As0.7P0.3F0.05O0.95,15.750
La1Nd0.91Ce0.09Cu1O3.97,15.700
La1.8Sr0.2Cu0.978Zn0.022O4,15.700
Nd1.83Ce0.17Cu1O4,15.700
Sm1.85Ce0.15Cu1O4,15.700
C3Y2,15.700
Al0.2Si0.8V3,15.700
Lu1Ni2B2C1,15.700
Ge1Nb3,15.700
Ge1Nb3,15.700
Y1Ni2B2C1,15.700
Nb3Sn0.6Al0.4,15.700
Nb3Sn0.6Al0.4,15.700
Y1Ni2B2C1,15.700
Pr1Fe0.925Co0.075As1O1,15.700
Ca1Fe1.82Co0.18As2,15.700
Na1Fe0.977Co0.023As1,15.700
Ba2Ti2Fe1.96Cr0.04As4O1,15.700
Ba2Ti2Fe1.96Cr0.04As4O1,15.700
C3Y2,15.650
Bi1.5Pb0.5Sr1.7La0.3Cu1O5.993,15.600
La1.85Sr0.15Cu0.8Mg0.2O4,15.600
Pr0.8La1Ce0.2Cu1O4,15.600
La1.8Sr0.2Cu0.98Ru0.02O4,15.600
La1.78Sr0.22Cu0.97Ru0.03O4,15.600
La1.925Sr0.075Cu1O4,15.600
Pd0.7Ag0.3H0.8,15.600
N1Nb1,15.600
V3Si0.76Be0.24,15.600
Sc0.5Lu0.5Ni2B2C1,15.600
Y1Ni2B2C1,15.600
Y1Ni2B2C1,15.600
Lu1Ni1.991Co0.018B2C1,15.600
Y1Ni2B2C1,15.600
Nb2.706V0.294Al1,15.600
Ga0.273Nb0.727,15.600
Y1Ni2B2C1,15.600
Y1Ni2B2C1,15.600
Y1Ni2B2C1,15.600
Nb1C0.5N0.36,15.600
Nb2.55Ti0.45Sn1,15.600
Y1Ni2B2C1,15.600
Ba1Fe1.42Ru0.58As2,15.600
Li1Fe1As1,15.600
Tb0.56Ca0.44Fe1As1O1,15.600
Sm1Fe0.9Co0.1As1O1,15.600
Fe1Te0.5Se0.5,15.600
Sm1Fe1As0.8P0.2F0.12O0.88,15.600
La1Fe0.991Zn0.009As1F0.08O0.9,15.600
Ca0.74La26Fe0.967Co0.033As2,15.600
Y0.9Lu0.1Ni2B2C1,15.560
Ba1Fe1.52Ru0.48As2,15.550
Ba1Fe1.868Co0.094Cu0.038As2,15.550
Y1Ni2B2C1,15.550
Nd1.85Ce0.15Cu0.999Co0.001O4,15.500
Ba0.5K0.5Bi1O3,15.500
Pr1.665Gd0.185Ce0.15Cu1O4,15.500
Nd1.85Ce0.15Cu0.99Zn0.01O4,15.500
Pb0.5Cd0.5Sr1.8Eu1.6Ce0.6Cu2O9,15.500
La1.795Sr0.205Cu0.98Ru0.02O4,15.500
Y0.4Pr0.6Ba1.2Sr0.8Cu3O7,15.500
Pu1Co0.5Rh0.5Ga5,15.500
Mn0.21Si1V2.79,15.500
V2.79Mn0.21Si1,15.500
Y1Ni2B2C1,15.500
Y1Ni2B2C1,15.500
Y1Ni2B2C1,15.500
Y1Ni2B2C1,15.500
Nb2.85Mo0.15Al1,15.500
Mo1Ni1P1,15.500
Mo1Ru1P1,15.500
Y1Ni2B2C1,15.500
Y1Ni2B2C1,15.500
Y1Ni2B2C1,15.500
Mo1Ru1P1,15.500
Mo1Ni1P1,15.500
Y1Ni2B2C1,15.500
Y1Th1C2.7,15.500
Ba1Fe1.8Co0.2As2,15.500
Pr0.85Sr0.15Fe1As1O1,15.500
Ba1Fe1.916Co0.084As2,15.500
Ca1Fe1.94Co0.06As2,15.500
Y1Ni2B2C1,15.500
Pr2Ba4Cu7O14.74,15.500
Ca1Fe1As1F1,15.500
Y1Ni2B2C1,15.480
Y1Ni2B2C1,15.480
Y1Ni1.98Mn0.02B2C1,15.480
Y1Ni2B2C1,15.450
Lu1Ni2B2C1,15.450
Y1Ni2B2C1,15.410
Nd1.5Ba1.5Cu3O7.12,15.400
Y1Ba2Cu3O6.38,15.400
La1.93Sr0.07Cu1O4,15.400
Al1Nb2.7V0.3,15.400
Ga1V3,15.400
Y1Ni2B2C1,15.400
Y1Ni2B2C1,15.400
Nb2.739Ta0.261Al1,15.400
Nb0.75Al0.2Si0.05,15.400
Nb0.75Al0.15Si0.1,15.400
Ga0.250Nb0.750,15.400
Y1Ni2B2C1,15.400
Nb3Ga0.95Ge0.05,15.400
Y1.4Th0.6C2.4,15.400
Ga0.31V0.69,15.400
Ca1Fe0.9Ni0.1As1F1,15.400
Na1Fe0.975Ni0.025As1,15.400
Pr0.65Sr0.35Fe1As0.95P0.05O1,15.400
La1Fe1As1H0.25O0.75,15.400
Ce0.12Si1V2.88,15.320
V2.88Ce0.12Si1,15.320
Nd1.85Ce0.15Cu0.997Ni0.003O4,15.300
La1.75Sr0.25Cu0.97Ru0.03O4,15.300
Ga0.25V0.75,15.300
Y1Ni2B2C1,15.300
Y1Ni2B2C1,15.300
Ga0.2Nb0.8,15.300
Y1Ni2B2C1,15.300
Nb3Ga0.95Ge0.05,15.300
Lu0.95La0.05Ni2B2C1,15.300
Ga1V3,15.300
Ga0.196V0.804,15.300
Nb5Ge3C0.3,15.300
La1.9Sr0.1Cu0.993Zn0.007O4,15.230
N1Nb1,15.230
La1.7Sr0.3Cu1O4,15.200
La1.7Sr0.3Cu1O4,15.200
La1.83Sr0.17Cu0.97Ni0.03O4,15.200
Tl1Sr2Ca1Cu2O6.862,15.200
Li0.06Zr1N1Cl1,15.200
Mo6Pb0.92S7.5,15.200
N1Nb1,15.200
Nb0.606Sn0.034Al0.304Ge0.056,15.200
Nb2.85W0.15Al1,15.200
Ga0.250Nb0.750,15.200
Y1Ni2B2C1,15.200
N0.8H2.4Na1Rb2C60,15.200
Li0.28Zr1N1Cl1,15.200
K0.22Zr1N1Cl1,15.200
K0.4Zr1N1Cl1,15.200
Y0.16Lu0.84Ni2B2C1,15.200
Y0.92Lu0.08Ni2B2C1,15.200
Nb0.92Ti0.08N0.93,15.200
Ga1V3,15.200
C3Y2,15.200
C3Y2,15.200
Ca1Fe1.85Co0.15As2,15.200
Fe1Se0.5Te0.5,15.200
Na0.23Ti1N1Br1,15.200
Ba0.8Na0.2Fe2As2,15.200
Ba1Fe2As1.04P0.96,15.200
Ca1.89Na0.11Cu1Cl2O2,15.140
Nd1.85Ce0.15Cu0.99Zn0.01O4,15.100
Ga0.248V0.752,15.100
Nb3Sn0.6Al0.4,15.100
Sc0.9Y0.1Ni2B2C1,15.100
Ho0.15Lu0.85Ni2B2C1,15.100
Nb0.5Ti0.5N0.95,15.100
Lu0.94La0.06Ni2B2C1,15.100
Y0.8Th1.2C2.7,15.100
Mo1N1,15.100
Ga0.194V0.806,15.100
Ba1Fe1.936Ni0.064As2,15.100
Ba1Fe1.91Co0.09As2,15.100
Li1Fe1As1,15.100
Ca1Fe1.94Co0.06As2,15.100
Pb1Mo6S8,15.050
La1.85Sr0.15Cu0.925Zn0.025O4,15.000
La1.84Sr0.16Cu0.975Ni0.025O4,15.000
Eu1.25La0.6Ce0.15Cu1O4,15.000
Eu0.85La1Ce0.15Cu1O4,15.000
Nd0.85La1Ce0.15Cu1O4,15.000
Bi1Pb1Sr0.2Pr0.2Cu1O6,15.000
La1.85Sr0.15Cu0.985Al0.015O4,15.000
La1.8Ca1.032Sr0.168Cu2O6.08,15.000
Eu0.6Pr0.4Ba2Cu3O6.97,15.000
La1.95Sr0.05Cu1O4,15.000
Tl2Ba2Cu1O6,15.000
Y1Ba2Cu3O6.35,15.000
Y1Sr0.5Ba1.5Cu2.5B0.5O7,15.000
Ca1.702Cu0.851Cl1.851Na0.149O2.404,15.000
Pr1.794Y0.056Ce0.15Cu1O4,15.000
Sm1.804Y0.046Ce0.15Cu1O4,15.000
Y0.6Pr0.4Ba2Cu3O6.53,15.000
La1.7Nd0.2Ba0.1Cu1O4,15.000
La1.9Gd0.1Ba2Ca0.2Cu4.2O9.839,15.000
Pr1.794Y0.056Ce0.15Cu1O4,15.000
Sm1.804Y0.046Ce0.15Cu1O4,15.000
Yb0.45Pr0.55Ba1.7Sr0.3Cu3O6.91,15.000
La1.735Nd0.14Sr0.125Cu1O4,15.000
La1.78Sr0.22Cu0.99Zn0.01O4,15.000
La1.75Sr0.25Cu1O3.93,15.000
Y1Ba2Cu3O6.68,15.000
Nd1.11Gd0.74Ce0.15Cu1O4,15.000
Sm1.758Gd0.092Ce0.15Cu1O4,15.000
Sm1.05Gd0.8Ce0.15Cu1O3.97,15.000
La1.85Sr0.15Cu0.983Zn0.018O4,15.000
La1.45Nd0.4Sr0.15Cu1O4,15.000
La1.92Ce0.08Cu1O4,15.000
Ca1.875Na0.125Cu1Br1Cl1O2,15.000
Ca1.9Cu1Cl2O2,15.000
Ba1.34Eu2Ce0.66Cu3O8.96,15.000
C1,15.000
Pr1.83Ce0.17Cu1O4,15.000
B3Mo6S8Sn1,15.000
Mo0.7Re0.3,15.000
Nb1Ru3,15.000
Y1Ni2B2C1,15.000
Na4H4C60,15.000
Ca1,15.000
Nb2.88Ti0.12Al1,15.000
Nb0.75Al0.2Ge0.05,15.000
Nb0.748Ga0.237Fe0.016,15.000
K2.75Ba0.25C60,15.000
Y1Ni2B2C1,15.000
Y1Ni2B2C1,15.000
Li0.16Zr1N1Cl1,15.000
Li0.14Zr1N1Cl1,15.000
Li0.55Zr1N1Cl1,15.000
Li0.65Zr1N1Cl1,15.000
Na0.5Zr1N1Cl1,15.000
Na0.59Zr1N1Cl1,15.000
K0.46Zr1N1Cl1,15.000
Y0.3Lu0.7Ni2B2C1,15.000
Nb2.55V0.45Sn1,15.000
N1Nb1,15.000
Pb1Mo6S8,15.000
Pu1Co1Ga5,15.000
Sm1Fe0.925Co0.075As1O1,15.000
Na1Fe1As1,15.000
Ca1Fe1.94Ni0.06As2,15.000
Pr1Fe0.925Co0.075As1O1,15.000
Nd1Fe0.9Rh0.1As1O1,15.000
Fe1Te0.5Se0.5,15.000
Ba0.5K0.5Fe1.92Mn0.08As2,15.000
Li0.05Zr1N1Cl1,15.000
Ba0.49K0.51Fe1.79Co0.21As2,15.000
Fe2As2Ca5Al1.5Ti1.5O9,15.000
Fe1P1Sr2Sc1O3,15.000
Lu1Ni2B2C1,15.000
Fe1Te0.57Se0.43,15.000
Pr0.8Sr0.2Fe1As1O1,15.000
Sm1Fe0.9Co0.1As1O1,15.000
Ba1Fe1.44Ru0.56As2,15.000
Fe1Te0.65Se0.35,15.000
Fe1Te0.65Se0.35,15.000
Ca1.875Na0.125Cu1Cl2O2,15.000
Li1Fe1As1,15.000
Ba0.81K0.19Fe2As2,15.000
Nb0.95Mg0.05N0.92O0.08,15.000
Tl2Ba2Cu1O6,15.000
Ce1Fe1As0.55P0.45F0.05O0.95,15.000
Zn0.04Zr1N1Cl1,15.000
Mg0.16Zr1N1Cl1,15.000
Ba0.805K0.195Fe2As2,15.000
La1Fe0.995Mn0.005As1F0.11O0.89,15.000
La1.8Eu0.2Cu0.99Ni0.01O3.5,15.000
Y1Ni2B2C1,14.910
Y0.6Pr0.4Ba2Cu3O6.5,14.900
La1.62Nd0.2Ba0.18Cu1O4,14.900
Ga0.253V0.747,14.900
N0.988Nb1,14.900
Nb0.8Ga0.195Cr0.005,14.900
Y0.5Lu0.5Ni2B2C1,14.900
Lu0.5Y0.5Ni2B2C1,14.900
Y0.75Lu0.25Ni2B2C1,14.900
Ga0.198V0.802,14.900
La0.8Rh4P12,14.900
Tb1Fe1As1O0.7,14.900
Pb1Mo6S8,14.900
Pb1Mo6S8,14.900
Ca10Pt3.72Fe9.28As18,14.900
La3Ni2B2N3,14.900
Dy1Ba1Sr1Cu3O6.6,14.850
Ba0.46K0.56Bi1O2.965,14.800
La1.79Sr0.21Cu0.97Ru0.03O4,14.800
Mo1N1,14.800
La0.5Lu0.5Ni2B2C1,14.800
Nb2.927Zr0.073Al1,14.800
Pb0.98Cu0.036Mo6S8,14.800
Sc0.8Y0.2Ni2B2C1,14.800
Y0.84Lu0.16Ni2B2C1,14.800
Y1.8W0.2C3.1,14.800
Fe1Te0.6Se0.4,14.800
Ca1Fe1.874Co0.126As2,14.800
Ba1Fe1.936Ni0.064As2,14.800
Ba1Fe1.892Ni0.108As2,14.800
Fe1Se0.42Te0.58,14.800
Fe1Se0.3Te0.7,14.800
Ca9.72Tm0.28Pt3Fe10As18,14.800
Ba0.82La0.18Fe2As2,14.800
P0.3Si0.7V3,14.750
N0.88Nb0.256Ti0.744,14.720
Sm1.8Ce0.2Cu1O4,14.700
Ba0.6K0.4Bi0.8Pb0.2O3,14.700
Na1N1C60,14.700
La1.89Sr0.11Cu0.995Fe0.005O4,14.700
Y1Ba2Cu3.92Ni0.08O8,14.700
C0.75Mo1,14.700
Nb1N0.9O0.02,14.700
Mo0.4Tc0.6,14.700
V3Ga0.975Bi0.025,14.700
Y1Ni1.95Cu0.05B2C1,14.700
Na3N1C60,14.700
Na3.5N0.5C60,14.700
Y1.6Th0.4C2.7,14.700
Nd1Fe0.85Rh0.15As1O1,14.700
Pr1Fe0.9Co0.1As0.9P0.1O1,14.700
Y0.2Lu0.8Ni2B2C1,14.680
Ba0.7K0.3Bi0.7Pb0.3O3,14.600
Y1Ni2B2C1,14.600
Ga0.236V0.764,14.600
Nb3Sn0.4Ga0.6,14.600
Nb3Sn0.2Al0.8,14.600
Nb3Sn0.81Al0.19,14.600
Y1Ni2B2C1,14.600
Nb2.91Zr0.09Al1,14.600
Nb0.728Zr0.022Al0.25,14.600
Mg0.6Al0.4B2,14.600
Y0.6Th1.4C2.5,14.600
Y0.6Th1.4C2.9,14.600
Ga0.184V0.816,14.600
Ba1Fe1.906Co0.094As2,14.600
Ba1Fe1.936Ni0.064As2,14.600
Pr1Fe1As1F0.082O0.918,14.600
Ba1Fe1.784Co0.216As2,14.600
Fe1Se0.5Te0.5,14.600
Si1Ti0.15V2.85,14.550
Pb1Mo5.1S4,14.510
Pb1Mo5.1S4,14.510
Pr1.758Y0.092Ce0.15Cu1O4,14.500
La1.897Ba0.103Cu1O4,14.500
Pr1.758Y0.092Ce0.15Cu1O4,14.500
Pr1.48Gd0.37Ce0.15Cu1O4,14.500
Nd1.85Ce0.15Cu0.987Zn0.013O4,14.500
La1.9Sr0.1Cu0.993Zn0.007O4,14.500
C1.55W0.1Y0.9,14.500
Ga1Nb3,14.500
Ga1V3,14.500
N1Nb1,14.500
Si0.206V0.794,14.500
Y1Ni2B2C1,14.500
Y1Ni2B2C1,14.500
Nb2.64Ta0.36Al1,14.500
Ga1Nb3,14.500
Y1Ni2B2C1,14.500
Na0.66Zr1N1Cl1,14.500
Sc0.7Y0.3Ni2B2C1,14.500
Y0.5Lu0.5Ni2B2C1,14.500
Ga1V3,14.500
Ga1V3,14.500
Y1.8W0.2C2.9,14.500
Y1.8Ti0.2C3.1,14.500
Th1Pd2B2C1,14.500
Ga0.25V0.75,14.500
Ba1Fe1.91Co0.09As2,14.500
Nd1Fe0.5Ru0.5As1F0.11O0.89,14.500
Ba1Fe1.32Ru0.68As2,14.500
Fe1Se0.3Te0.7,14.500
Sr1Fe2As1P1,14.500
La1Fe1As1F0.05O0.95,14.500
Ba1Fe1.85Ni0.15As2,14.500
Ba0.2K0.8Fe2As2,14.500
Sn0.6Mo3S4,14.450
Sn0.6Mo3S4,14.450
Y0.95Tb0.05Ni2B2C1,14.420
Nd1.85Ce0.15Cu0.998Co0.002O4,14.400
La1.83Sr0.17Cu0.97Ni0.03O4,14.400
La0.75Sr0.25Cu1O4,14.400
Ca0.2Ba1.55La1.25Cu3O6.99,14.400
Ca0.4Ba1.35La1.25Cu3O6.92,14.400
Li1Ti1.91Cu0.09O4,14.400
Ba0.6K0.4Bi0.955Pr0.045O3,14.400
Ge0.1Si0.9V3,14.400
Mo5.1Pb1S6,14.400
Nb0.610Sn0.066Ge0.024Al0.300,14.400
N0.824Nb1,14.400
Nb2.85Hf0.15Al1,14.400
Li1Zr1N1Cl1,14.400
Li1Zr1N1Cl0.75Br0.25,14.400
Pb1Mo6S8,14.400
Pb1Mo6S8,14.400
K0.6Zr1N1Cl1,14.400
Pb1Mo6S8,14.400
Nb3Sn0.5Sb0.5,14.400
Y0.6Th1.4C2.7,14.400
Pb1Mo6S8,14.400
Pb1Mo6S8,14.400
N1.07Nb1,14.400
Y0.45Pr0.55Ba2Cu3O6.953,14.400
Ba1Fe1.892Ni0.108As2,14.400
Pr1Fe0.925Co0.075As1O1,14.400
Sr1Fe1.766Co0.234As2,14.400
Fe0.98Mn0.02Se0.5Te0.5,14.400
Fe1Te0.4Se0.4,14.400
Fe1Se0.4Te0.6,14.400
La1Fe0.999Mn0.001As1F0.11O0.89,14.400
Si0.22V0.78,14.380
Si0.22V0.78,14.380
Eu1Fe1.86Rh0.14As2,14.350
Bi2Sr1.6La0.4Cu1O6.26,14.300
La1.9Ba0.1Cu0.99Ga0.01O4,14.300
Gd0.5Nd1.35Ce0.15Cu1O4,14.300
Ca0.3Nd0.7Ba1La1Cu3O7.24,14.300
C1Mo1,14.300
Gd0.2Mo6Pb1S8,14.300
Nb3Sn0.81Ge0.19,14.300
Y1Ni1.985Cu0.015B2C1,14.300
Y1Ni1.98Co0.02B2C1,14.300
Li1Zr1N1Cl0.525Br0.475,14.300
Na0.75Zr1N1Cl1,14.300
Pb0.7Eu0.3Gd0.2Mo6S8,14.300
C1Mo1,14.300
Fe1.03Se0.5Te0.5,14.300
La1Fe1As1F0.18O0.82,14.300
Fe1Te0.6Se0.4,14.300
Fe1Te0.5Se0.5,14.300
Y1Ni2B2C1,14.250
Y1Ni2B2C1,14.250
Y1Ba2Cu2.79Zn0.21O6.97,14.200
Gd0.31Sm1.54Ce0.15Cu1O4,14.200
Bi2Sr1.3Nd0.7Cu1O6.417,14.200
La1.76Sr0.24Cu1O4,14.200
Al0.5Mo5S6Sn1,14.200
C0.75Hf0.05Mo0.95,14.200
C1.45La0.5Th0.5,14.200
Mo3S4Sn0.6,14.200
Nb0.625Sn0.25V0.125,14.200
Mo3S4Sn0.6,14.200
V0.5Nb2.5Sn1,14.200
Nb2.5Sn1V0.5,14.200
Mo0.95Hf0.05C0.75,14.200
Lu1Ni2B2C1,14.200
Li1Zr1N1I1,14.200
Lu0.25Y0.75Ni2B2C1,14.200
Li0.17Zr1N1Cl1,14.200
Y1.8Ti0.2C2.9,14.200
Sn1Mo6S8,14.200
Sn1Mo6S8,14.200
Ba1Fe1.924Co0.076As2,14.200
Pr1Fe0.9Co0.1As0.95P0.05O1,14.200
Fe1Se0.4Te0.6,14.200
Ga1V3,14.190
Ba1Fe1.58Ru0.42As2,14.125
La1.83Ca1.006Sr0.164Cu2O6.08,14.100
La1.805Sr0.195Cu0.98Ru0.02O4,14.100
La1.73Sr0.27Cu0.97Ru0.03O4,14.100
Al1Cr0.3Nb2.7,14.100
Nb3Sn0.61Al0.39,14.100
Nb0.8Ga0.19Ni0.01,14.100
Li1Zr1N1Cl0.255Br0.745,14.100
Li1Zr1N1Br1,14.100
Nb1.8Ta1.2Sn1,14.100
Ga0.3V0.7,14.100
Ba1Fe1.782Co0.218As2,14.100
Y0.95Pr0.05Ni2B2C1,14.100
La1Fe0.995Zn0.005As1O0.85,14.100
Fe1.04Se0.33Te0.67,14.100
Fe1.05Se0.15Te0.85,14.100
Ca1Fe1.75Co0.25As2,14.100
La0.8Y0.2Fe0.98Mn0.02As1F0.11O0.89,14.100
Ba1Fe1.85Ni0.15As2,14.100
Ba1Fe1.85Ni0.15As2,14.100
Si10.9V3Al0.1,14.050
Sn0.875Mo6S8,14.048
Bi2Sr2Nd1.64Ce0.36Cu2O10.23,14.000
Bi1Pb1Sr0.3Pr0.3Cu1O6,14.000
La1.76Ba0.24Cu1O4,14.000
La1.78Sr0.22Cu0.97Ni0.03O4,14.000
Bi2Sr2Nd1.64Ce0.36Cu2O10.23,14.000
Y0.3Pr0.7Ba1Sr1Cu3O6.95,14.000
Al1Sr2Ca1.4Y0.6Cu3O9.1,14.000
Y0.25Pr0.75Sr2Cu2.8Re0.2O7,14.000
Nd1Ba2Cu3O6.6,14.000
Ca1La1Ba1Cu2.88Zn0.12O7,14.000
La0.4Pr0.4Ba1Ca1Cu3O7,14.000
La1Ba1Cu2.82Co0.18O7,14.000
Sm1.758Y0.092Ce0.15Cu1O4,14.000
Sm1.758Y0.092Ce0.15Cu1O4,14.000
Tl1Ba0.6Ca0.4La1Cu1O5,14.000
Eu1Ba2Cu2.8Ga0.2O6.63,14.000
Nd1.85Ce0.15Cu0.985Zn0.015O4,14.000
H0.1La1.89Sr0.11Cu0.995Fe0.005O4,14.000
La1.94Sr0.06Cu1O4,14.000
La1.9Sr0.1Cu0.99Zn0.01O4,14.000
La0.65Ca0.05Pr0.3Ba1.5Sr0.5Cu3O6.896,14.000
Bi2Sr2Cu1O6.14,14.000
Ba0.445K0.555Bi1O3,14.000
Ru1Sr1.98La0.02Eu1Cu2O8,14.000
Zr1N1Cl0.7,14.000
Mo6Pb1S7,14.000
Mo0.57Re0.43,14.000
Mo0.45Tc0.55,14.000
Mo0.5Tc0.5,14.000
Mo6Pb0.92S7.5,14.000
V2.964Mo0.036Si1,14.000
V3Si0.9Ge0.1,14.000
V3Si0.8Al0.2,14.000
V3Si0.9Al0.1,14.000
C1Nb1,14.000
Mo0.57Re0.43,14.000
Si0.9V3Ge0.1,14.000
Y1Ni1.8Pd0.2B2C1,14.000
Lu1Ni1.97Co0.06B2C1,14.000
Nb2.55V0.45Al1,14.000
Nb3Al0.7Be0.3,14.000
Na2Cs1C60,14.000
Ca1Si2,14.000
Y0.95Pr0.05Ni2B2C1,14.000
Y0.95Gd0.05Ni2B2C1,14.000
Li1,14.000
S1,14.000
V0.73Si0.25Al0.02,14.000
Sn1Mo6S8,14.000
Mo6S6I2,14.000
La1Fe0.89Co0.11As1O1,14.000
La1.92Ca0.08Cu1O4,14.000
Fe1Te0.67Se0.33,14.000
Fe1Te0.5Se0.5,14.000
Li0.1Zr1N1Cl1,14.000
Sm1Fe1As1F0.085O0.915,14.000
Fe1Se0.39Te0.61,14.000
Fe1.06Te0.5Se0.5,14.000
Fe1Se0.25Te0.75,14.000
Fe1.11Te0.6Se0.4,14.000
Na1Fe0.93Co0.07As1,14.000
La1Fe0.9Rh0.1As1O1,14.000
La1Fe0.85Rh0.15As1O1,14.000
Ba0.805K0.195Fe1.738Co0.262As2,14.000
Pr0.8Sr0.2Fe1As1O1,14.000
Ba1Fe1.922Rh0.078As2,14.000
Li0.99Fe1.01As1,14.000
Ca0.8Na0.2Fe2As2,14.000
Fe1.04Te0.6Se0.4,14.000
Fe1Se0.4Te0.6,14.000
Na0.16Ti1N1Cl1,14.000
Fe1.03Te0.6Se0.4,14.000
Ca0.8Na0.2Fe2As2,14.000
Ba0.81K0.19Fe2As2,14.000
Ca0.85Nd0.15Fe1As2,14.000
Zn0.035Zr1N1Br1,14.000
La1.8Eu0.2Cu0.99Zn0.01O3.5,14.000
Fe1Te0.6Se0.4,14.000
Hg0.75Ba2.07Ca2.07Cu3.11O8.208,135.800
Hg0.75Ba2.07Ca2.07Cu3.11O8.187,135.400
Hg1Ba2Ca2Cu3O8.27,135.000
