formula,Tc
La1.79Sr0.21Cu0.97Ru0.03O4,3.295
Mo1N1,3.29
La0.5Lu0.5Ni2B2C1,3.29
Nb2.927Zr0.073Al1,3.29
Pb0.98Cu0.036Mo6S8,3.28
Sc0.8Y0.2Ni2B2C1,3.28
Y0.84Lu0.16Ni2B2C1,3.28
Y1.8W0.2C3.1,3.28
Fe1Te0.6Se0.4,3.28
Ca1Fe1.874Co0.126As2,3.28
Ba1Fe1.936Ni0.064As2,3.276
Ba1Fe1.892Ni0.108As2,3.275
Fe1Se0.42Te0.58,3.273
Fe1Se0.3Te0.7,3.27
Ca9.72Tm0.28Pt3Fe10As18,3.27
Ba0.82La0.18Fe2As2,3.27
P0.3Si0.7V3,3.27
N0.88Nb0.256Ti0.744,3.27
Sm1.8Ce0.2Cu1O4,3.27
Ba0.6K0.4Bi0.8Pb0.2O3,3.26
Na1N1C60,3.26
La1.89Sr0.11Cu0.995Fe0.005O4,3.26
Y1Ba2Cu3.92Ni0.08O8,3.26
C0.75Mo1,3.26
Nb1N0.9O0.02,3.26
Mo0.4Tc0.6,3.26
V3Ga0.975Bi0.025,3.26
Y1Ni1.95Cu0.05B2C1,3.256
Na3N1C60,3.25
Na3.5N0.5C60,3.25
Y1.6Th0.4C2.7,3.25
Nd1Fe0.85Rh0.15As1O1,3.25
Pr1Fe0.9Co0.1As0.9P0.1O1,3.25
Y0.2Lu0.8Ni2B2C1,3.25
Ba0.7K0.3Bi0.7Pb0.3O3,3.25
Y1Ni2B2C1,3.25
Ga0.236V0.764,3.25
Nb3Sn0.4Ga0.6,3.25
Nb3Sn0.2Al0.8,3.25
Nb3Sn0.81Al0.19,3.25
Y1Ni2B2C1,3.25
Nb2.91Zr0.09Al1,3.24
Nb0.728Zr0.022Al0.25,3.24
Mg0.6Al0.4B2,3.24
Y0.6Th1.4C2.5,3.24
Y0.6Th1.4C2.9,3.24
Ga0.184V0.816,3.24
Ba1Fe1.906Co0.094As2,3.24
Ba1Fe1.936Ni0.064As2,3.23
Pr1Fe1As1F0.082O0.918,3.23
Ba1Fe1.784Co0.216As2,3.23
Fe1Se0.5Te0.5,3.23
Si1Ti0.15V2.85,3.23
Pb1Mo5.1S4,3.229
Pb1Mo5.1S4,3.223
Pr1.758Y0.092Ce0.15Cu1O4,3.22
La1.897Ba0.103Cu1O4,3.22
Pr1.758Y0.092Ce0.15Cu1O4,3.22
Pr1.48Gd0.37Ce0.15Cu1O4,3.21
Nd1.85Ce0.15Cu0.987Zn0.013O4,3.21
La1.9Sr0.1Cu0.993Zn0.007O4,3.21
C1.55W0.1Y0.9,3.21
Ga1Nb3,3.21
Ga1V3,3.2
N1Nb1,3.2
Si0.206V0.794,3.2
Y1Ni2B2C1,3.2
Y1Ni2B2C1,3.2
Nb2.64Ta0.36Al1,3.2
Ga1Nb3,3.2
Y1Ni2B2C1,3.2
Na0.66Zr1N1Cl1,3.2
Sc0.7Y0.3Ni2B2C1,3.2
Y0.5Lu0.5Ni2B2C1,3.2
Ga1V3,3.2
Ga1V3,3.2
Y1.8W0.2C2.9,3.2
Y1.8Ti0.2C3.1,3.2
Th1Pd2B2C1,3.2
Ga0.25V0.75,3.2
Ba1Fe1.91Co0.09As2,3.2
Nd1Fe0.5Ru0.5As1F0.11O0.89,3.2
Ba1Fe1.32Ru0.68As2,3.2
Fe1Se0.3Te0.7,3.2
Sr1Fe2As1P1,3.2
La1Fe1As1F0.05O0.95,3.2
Ba1Fe1.85Ni0.15As2,3.2
Ba0.2K0.8Fe2As2,3.2
Sn0.6Mo3S4,3.2
Sn0.6Mo3S4,3.2
Y0.95Tb0.05Ni2B2C1,3.2
Nd1.85Ce0.15Cu0.998Co0.002O4,3.2
La1.83Sr0.17Cu0.97Ni0.03O4,3.2
La0.75Sr0.25Cu1O4,3.2
Ca0.2Ba1.55La1.25Cu3O6.99,3.2
Ca0.4Ba1.35La1.25Cu3O6.92,3.2
Li1Ti1.91Cu0.09O4,3.2
Ba0.6K0.4Bi0.955Pr0.045O3,3.2
Ge0.1Si0.9V3,3.2
Mo5.1Pb1S6,3.2
Nb0.610Sn0.066Ge0.024Al0.300,3.2
N0.824Nb1,3.2
Nb2.85Hf0.15Al1,3.2
Li1Zr1N1Cl1,3.2
Li1Zr1N1Cl0.75Br0.25,3.2
Pb1Mo6S8,3.2
Pb1Mo6S8,3.2
K0.6Zr1N1Cl1,3.2
Pb1Mo6S8,3.2
Nb3Sn0.5Sb0.5,3.2
Y0.6Th1.4C2.7,3.2
Pb1Mo6S8,3.2
Pb1Mo6S8,3.2
N1.07Nb1,3.2
Y0.45Pr0.55Ba2Cu3O6.953,3.2
Ba1Fe1.892Ni0.108As2,3.2
Pr1Fe0.925Co0.075As1O1,3.2
Sr1Fe1.766Co0.234As2,3.2
Fe0.98Mn0.02Se0.5Te0.5,3.196
Fe1Te0.4Se0.4,3.19
Fe1Se0.4Te0.6,3.19
La1Fe0.999Mn0.001As1F0.11O0.89,3.18
Si0.22V0.78,3.18
Si0.22V0.78,3.18
Eu1Fe1.86Rh0.14As2,3.18
Bi2Sr1.6La0.4Cu1O6.26,3.18
La1.9Ba0.1Cu0.99Ga0.01O4,3.18
Gd0.5Nd1.35Ce0.15Cu1O4,3.18
Ca0.3Nd0.7Ba1La1Cu3O7.24,3.18
C1Mo1,3.17
Gd0.2Mo6Pb1S8,3.17
Nb3Sn0.81Ge0.19,3.16
Y1Ni1.985Cu0.015B2C1,3.16
Y1Ni1.98Co0.02B2C1,3.16
Li1Zr1N1Cl0.525Br0.475,3.16
Na0.75Zr1N1Cl1,3.16
Pb0.7Eu0.3Gd0.2Mo6S8,3.16
C1Mo1,3.16
Fe1.03Se0.5Te0.5,3.15
La1Fe1As1F0.18O0.82,3.15
Fe1Te0.6Se0.4,3.15
Fe1Te0.5Se0.5,3.15
Y1Ni2B2C1,3.15
Y1Ni2B2C1,3.15
Y1Ba2Cu2.79Zn0.21O6.97,3.145
Gd0.31Sm1.54Ce0.15Cu1O4,3.14
Bi2Sr1.3Nd0.7Cu1O6.417,3.14
La1.76Sr0.24Cu1O4,3.14
Al0.5Mo5S6Sn1,3.14
C0.75Hf0.05Mo0.95,3.14
C1.45La0.5Th0.5,3.14
Mo3S4Sn0.6,3.14
Nb0.625Sn0.25V0.125,3.14
Mo3S4Sn0.6,3.13
V0.5Nb2.5Sn1,3.13
Nb2.5Sn1V0.5,3.13
Mo0.95Hf0.05C0.75,3.127
Lu1Ni2B2C1,3.12
Li1Zr1N1I1,3.12
Lu0.25Y0.75Ni2B2C1,3.12
Li0.17Zr1N1Cl1,3.12
Y1.8Ti0.2C2.9,3.12
Sn1Mo6S8,3.12
Sn1Mo6S8,3.12
Ba1Fe1.924Co0.076As2,3.12
Pr1Fe0.9Co0.1As0.95P0.05O1,3.12
Fe1Se0.4Te0.6,3.12
Ga1V3,3.12
Ba1Fe1.58Ru0.42As2,3.12
La1.83Ca1.006Sr0.164Cu2O6.08,3.11
La1.805Sr0.195Cu0.98Ru0.02O4,3.11
La1.73Sr0.27Cu0.97Ru0.03O4,3.11
Al1Cr0.3Nb2.7,3.11
Nb3Sn0.61Al0.39,3.11
Nb0.8Ga0.19Ni0.01,3.11
Li1Zr1N1Cl0.255Br0.745,3.11
Li1Zr1N1Br1,3.11
Nb1.8Ta1.2Sn1,3.1
Ga0.3V0.7,3.1
Ba1Fe1.782Co0.218As2,3.1
Y0.95Pr0.05Ni2B2C1,3.1
La1Fe0.995Zn0.005As1O0.85,3.1
Fe1.04Se0.33Te0.67,3.1
Fe1.05Se0.15Te0.85,3.1
Ca1Fe1.75Co0.25As2,3.1
La0.8Y0.2Fe0.98Mn0.02As1F0.11O0.89,3.1
Ba1Fe1.85Ni0.15As2,3.1
Ba1Fe1.85Ni0.15As2,3.1
Si10.9V3Al0.1,3.1
Sn0.875Mo6S8,3.1
Bi2Sr2Nd1.64Ce0.36Cu2O10.23,3.1
Bi1Pb1Sr0.3Pr0.3Cu1O6,3.1
La1.76Ba0.24Cu1O4,3.1
La1.78Sr0.22Cu0.97Ni0.03O4,3.1
Bi2Sr2Nd1.64Ce0.36Cu2O10.23,3.1
Y0.3Pr0.7Ba1Sr1Cu3O6.95,3.1
Al1Sr2Ca1.4Y0.6Cu3O9.1,3.1
Y0.25Pr0.75Sr2Cu2.8Re0.2O7,3.1
Nd1Ba2Cu3O6.6,3.1
Ca1La1Ba1Cu2.88Zn0.12O7,3.1
La0.4Pr0.4Ba1Ca1Cu3O7,3.1
La1Ba1Cu2.82Co0.18O7,3.1
Sm1.758Y0.092Ce0.15Cu1O4,3.1
Sm1.758Y0.092Ce0.15Cu1O4,3.1
Tl1Ba0.6Ca0.4La1Cu1O5,3.1
Eu1Ba2Cu2.8Ga0.2O6.63,3.1
Nd1.85Ce0.15Cu0.985Zn0.015O4,3.1
H0.1La1.89Sr0.11Cu0.995Fe0.005O4,3.1
La1.94Sr0.06Cu1O4,3.1
La1.9Sr0.1Cu0.99Zn0.01O4,3.1
La0.65Ca0.05Pr0.3Ba1.5Sr0.5Cu3O6.896,3.1
Bi2Sr2Cu1O6.14,3.1
Ba0.445K0.555Bi1O3,3.1
Ru1Sr1.98La0.02Eu1Cu2O8,3.1
Zr1N1Cl0.7,3.1
Mo6Pb1S7,3.1
Mo0.57Re0.43,3.09
Mo0.45Tc0.55,3.09
Mo0.5Tc0.5,3.09
Mo6Pb0.92S7.5,3.09
V2.964Mo0.036Si1,3.08
V3Si0.9Ge0.1,3.08
V3Si0.8Al0.2,3.08
V3Si0.9Al0.1,3.08
C1Nb1,3.08
Mo0.57Re0.43,3.08
Si0.9V3Ge0.1,3.08
Y1Ni1.8Pd0.2B2C1,3.08
Lu1Ni1.97Co0.06B2C1,3.08
Nb2.55V0.45Al1,3.075
Nb3Al0.7Be0.3,3.07
Na2Cs1C60,3.07
Ca1Si2,3.07
Y0.95Pr0.05Ni2B2C1,3.07
Y0.95Gd0.05Ni2B2C1,3.07
Li1,3.07
S1,3.07
V0.73Si0.25Al0.02,3.07
Sn1Mo6S8,3.06
Mo6S6I2,3.06
La1Fe0.89Co0.11As1O1,3.06
La1.92Ca0.08Cu1O4,3.06
Fe1Te0.67Se0.33,3.06
Fe1Te0.5Se0.5,3.06
Li0.1Zr1N1Cl1,3.06
Sm1Fe1As1F0.085O0.915,3.05
Fe1Se0.39Te0.61,3.05
Fe1.06Te0.5Se0.5,3.05
Fe1Se0.25Te0.75,3.05
Fe1.11Te0.6Se0.4,3.05
Na1Fe0.93Co0.07As1,3.05
La1Fe0.9Rh0.1As1O1,3.05
La1Fe0.85Rh0.15As1O1,3.05
Ba0.805K0.195Fe1.738Co0.262As2,3.05
Pr0.8Sr0.2Fe1As1O1,3.05
Ba1Fe1.922Rh0.078As2,3.05
Li0.99Fe1.01As1,3.05
Ca0.8Na0.2Fe2As2,3.05
Fe1.04Te0.6Se0.4,3.05
Fe1Se0.4Te0.6,3.05
Na0.16Ti1N1Cl1,3.05
Fe1.03Te0.6Se0.4,3.05
Ca0.8Na0.2Fe2As2,3.05
Ba0.81K0.19Fe2As2,3.05
Ca0.85Nd0.15Fe1As2,3.04
Zn0.035Zr1N1Br1,3.04
La1.8Eu0.2Cu0.99Zn0.01O3.5,3.04
Fe1Te0.6Se0.4,3.04
Hg0.75Ba2.07Ca2.07Cu3.11O8.208,3.04
Hg0.75Ba2.07Ca2.07Cu3.11O8.187,3.04
Hg1Ba2Ca2Cu3O8.27,3.03
Hg1Ba2Ca2Cu3O8.29,3.03
Hg1Ba2Ca2Cu3O8.29,3.03
Hg0.75Ba2.07Ca2.07Cu3.11O8.15,3.02
Hg0.75Ba2.07Ca2.07Cu3.11O8.16,3.02
Hg0.8Mo0.2Ba2Ca2Cu3O8.4,3.02
Hg0.6Ti0.4Ba2Ca2Cu3O8.4,3.02
Hg1Ba2Ca2Cu3O8,3.02
Hg1Ba2Ca2Cu3O8.3,3.02
Hg1Ba2Ca2Cu3O8.35,3.02
Hg0.75Ba2.07Ca2.07Cu3.11O8.223,3.02
Hg1Ba2Ca2Cu3O8,3.02
Hg1Ba2Ca2Cu3O8.41,3.02
Hg1Ba2Ca2Cu3O8.3,3.02
Hg0.75Ba2.07Ca2.07Cu3.11O8.136,3.02
Hg0.85Re0.15Ba2Ca2Cu3O8,3.012
Hg1Ba2Ca2Cu3O8,3.01
Hg0.8Pb0.2Ba2Ca2Cu3O8,3.01
Hg1Ba2Ca2Cu3O8.25,3.01
Cu1Cr1O2,3.01
Hg0.85Re0.15Ba1.66Sr0.34Ca2Cu3O8,3
Hg0.85Re0.15Ba1.6Sr0.4Ca2Cu3O8,3
Hg0.8Bi0.2Ba2Ca2Cu3O8.2,3
Hg0.7Pb0.3Ba2Ca2Cu3O8.35,3
Hg0.9Pb0.1Ba2Ca2Cu3O8,3
Pb0.92Mo6S7.5,3
Pb0.92Mo6S7.5,3
La1.82Ba0.18Cu0.99Zn0.01O4,3
La1.4Nd0.4Sr0.2Cu1O4,3
La1.885Ba0.115Cu1O4,3
Y2Ba4Cu7O14.19,3
La1.92Ce0.08Cu1O4,3
La1.85Sr0.11Ho0.04Cu1O4,3
Al0.1Ga0.9V3,3
Al0.3Ga0.7V3,3
In1V3,3
Nb3Si0.27Sn0.73,3
Nb0.569Sn0.041Al0.367Ge0.022,3
Ga0.255V0.745,3
Mo0.95V0.05C1,3
Mo0.9Re0.1C1,3
C3Y2,3
Ba1Fe1.892Ni0.108As2,3
Ba1Fe2As0.88P1.12,3
Sm1Fe0.7Ru0.3As1F0.15O0.85,3
Ba0.2K0.8Fe2As2,3
Eu0.6Sr0.4Fe1.715Co0.285As2,3
Sr1Fe1.792Co0.208As2,3
Fe1Se0.5Te0.5,3
Fe1.03Te0.72Se0.28,3
Na1Fe0.988Co0.013As1,3
La0.9Sr0.1Fe1As0.8P0.8O1,3
Ga1V3,3
H0.27La1.89Sr0.11Cu0.995Fe0.005O4,3
La1.85Sr0.15Cu0.98Zn0.02O4,3
La1.936Ce0.064Cu1O4,3
C1.45Mo0.1Y0.9,3
C1Mo0.9Re0.1,3
N0.93Nb0.85Zr0.15,3
N0.93Nb0.85Zr0.15,3
Y1Ni2B2C1,3
Y1Ni1.9Cu0.1B2C1,3
Ho0.25Y0.75Ni2B2C1,3
Nb2.775Mo0.225Al1,3
Li1,3
Ga0.247V0.753,3
Nb0.96Ti0.04N0.9,3
Y1.8Mo0.2C2.9,3
Mo6S6Br2,3
Ga1V3,3
Fe1Se0.328Te0.492,3
Pr1Fe0.9Co0.1As1O1,3
Fe1Se0.5Te0.5,3
Ba1Fe1.85Ni0.15As2,3
Y0.95Ce0.05Ni2B2C1,3
Li1Fe0.975Co0.025As1,3
Zr1Ru1P1,3
Pr1Fe0.9Co0.1As1O1,3
Fe1Se0.4Te0.6,3
La1.85Sr0.15Cu0.985Ga0.015O4,3
Bi1.8Pb0.2Sr1.6La0.4Cu1O6.182,3
La1.751Ba0.249Cu1O4,3
La1.85Sr0.15Cu0.98Zn0.02O4,3
La1.8Sr0.2Cu0.975Zn0.025O4,3
Y1Ni1.9Cu0.1B2C1,3
Pb1Mo6S8,3
Nb0.748Ga0.237Co0.015,3
Y1Ni1.9Pt0.1B2C1,3
Nb0.92Hf0.08N0.93,3
Nb0.85Zr0.15N1,3
Pb1Mo6S8,3
Mo0.18Tc0.82,3
Nb0.8W0.2C1,3
Mo0.9Ru0.1C1,3
Fe1Se0.246Te0.574,3
Fe1Se0.25Te0.75,3
Fe1.12Se0.3Te0.7,3
Ca10Pt4.8Fe9.2As18,3
Na1Fe0.99Co0.01As1,3
Nd1Fe0.5Ru0.5As1F0.11O0.89,3
Sr1.8Ca0.2V1Fe1As1O3,3
Fe1Se0.3Te0.7,3
Ba1Fe1.925Ni0.075As2,3
Fe1Te0.6Se0.4,3
Pb0.9Cu0.18Mo6S8,3
W0.25Sn0.875Mo6S8,3
Gd0.32Pr1.53Ce0.15Cu1O4,3
La1.45Nd0.4Sr0.15Cu1O4,3
Pd0.84Au0.16H0.9,3
Ga0.265V0.735,3
B2Mg1,3
C1Mo0.9Ru0.1,3
Ga0.8Ge0.2V3,3
Nb3Sn0.4Al0.6,3
Nb2.859Zr0.141Al1,3
Nb0.8Ga0.19Cr0.01,3
Lu0.93La0.07Ni2B2C1,3
Lu0.92La0.08Ni2B2C1,3
Pb0.7Eu0.3Mo6.35S8,3
Ga0.208V0.792,2.99
La1.85Sr0.15Cu0.978Zn0.022O4,2.99
Sr0.8K0.2Fe2As2,2.99
Fe1.02Te0.8Se0.2,2.99
Ca10Pt3.617Fe9.383As18,2.99
La1Fe0.5Ru0.5As1F0.11O0.89,2.99
Fe0.02Te0.8Se0.2,2.99
Pr0.8Sr0.2Fe1As1O1,2.98
Fe1.02Te0.5Se0.5,2.98
Li1Ti2O4,2.98
Ba0.5K0.5Fe1.7Co0.3As2,2.98
Nd1.85Ce0.15Cu0.996Ni0.004O4,2.98
La1.83Sr0.17Cu0.65Ni0.35O4,2.98
Y0.47Pr0.53Ba2Cu3O6.96,2.98
Y1Ba2Cu3O6.37,2.98
Pr1.295Gd0.555Ce0.15Cu1O4,2.98
Sm1.85Ce0.15Cu1O4,2.98
H0.4La1.89Sr0.11Cu0.995Fe0.005O4,2.97
Nd1.665Tb0.185Ce0.15Cu1O4,2.97
Y1Ba2Cu3O6.41,2.97
La1.875Ba0.05Sr0.075Cu1O4,2.97
La1.81Sr0.19Cu0.98Ru0.02O4,2.97
C3La2,2.97
Pu1Co0.9Fe0.1Ga5,2.97
Al0.33Nb0.67,2.96
N0.84Nb1,2.96
V2.814Nb0.186Ga1,2.96
Pb1Mo6S8,2.96
Mg1B1.8C0.2,2.96
K0.77Zr1N1Cl1,2.96
V0.75Si0.225Al0.025,2.96
Nb0.05Mo0.95C1,2.95
Mo0.95Ti0.05C1,2.95
Gd0.91La0.89Sr0.2Cu1O4,2.95
Mo1N1,2.95
La1.85Sr0.15Cu0.97Ni0.03O4,2.95
La1.85Sr0.15Cu0.985Co0.015O4,2.95
Sr1Fe1.5Ru0.5As2,2.95
Sr1Fe1.3Ru0.7As2,2.95
Fe1Se0.38Te0.62,2.95
Sr1Fe1.76Co0.24As2,2.95
Nd0.8Sr0.2Fe1As1O1,2.95
Ba1Fe1.78Co0.22As2,2.95
Ba1Fe1.85Ni0.15As2,2.945
Fe1.03Te0.8Se0.2,2.94
Ba1Fe1.832Co0.15Mn0.018As2,2.94
Fe0.95Zn0.05Se0.3Te0.7,2.94
Ce1Fe0.78Co0.22As1H1,2.94
Ca0.92La0.08Fe8.6Pd4.2As18,2.94
Y0.9Tb0.1Ni2B2C1,2.94
Ba1Fe2As1.6P0.4,2.94
Nb0.71Mo0.29C1,2.93
Nb0.71Mo0.29C1,2.93
Ba1Fe1.87Zn0.04Co0.09As2,2.93
La1.85Sr0.15Cu0.97Ni0.03O4,2.93
Mo5S6Sn1,2.93
Mo0.1Tc0.9,2.92
V2.94Fe0.06Si1,2.92
V2.754Ti0.246Ga1,2.92
Nb2.85Mo0.15Al1,2.92
Y1Ni1.98Fe0.02B2C1,2.92
Sn1Mo6S8,2.92
Li0.95Zr1N1Cl1,2.92
Sn1Mo6S8,2.92
Sn1Mo6S8,2.92
Sr1Fe1.816Co0.184As2,2.92
Fe1Se1,2.92
Na1Fe0.939Co0.061As1,2.91
Pr1.83Ce0.17Cu1O4,2.91
Ba0.85Ce0.15Fe2As2,2.91
Li1Fe0.99Ni0.01As1,2.91
V0.781Si0.049Ga0.170,2.9
La1.86Ba0.14Cu1O4,2.9
Ga0.5Mo5S6Sn1,2.9
V3Si0.87Ga0.13,2.9
Nb0.751Sn0.097Al0.073Ge0.080,2.9
Nb0.672Sn0.094Al0.207Ge0.026,2.9
Ga0.19Nb0.81,2.9
Ga0.19Nb0.81,2.9
Pb1Mo6S8,2.9
Ho0.3Lu0.7Ni2B2C1,2.9
Ga0.233V0.767,2.9
V0.75Si0.22Al0.03,2.9
Pb1Mo6S8,2.9
Pb1Mo6S8,2.9
N0.93Nb1,2.9
Mo0.9V0.1C1,2.9
Fe1Se0.75Te0.25,2.9
Sr1Fe1.75Co0.25As2,2.9
Sr0.958Eu0.042Fe1.76Co0.24As2,2.9
Ba1Fe1.894Pd0.106As2,2.9
Ca9.57La0.43Pt3Fe10As18,2.9
Fe0.99Co0.01Se0.3Te0.7,2.9
Ca1Fe0.78Co0.22As1H1,2.9
Fe1Te0.54Se0.45S0.01,2.9
Ba1Fe1.786Rh0.214As2,2.9
Lu0.945Gd0.055Ni2B2C1,2.9
H0.55La0.89Sr0.11Cu0.995Fe0.005O4,2.9
La0.2Mo6.35Pb0.8S8,2.9
Mo5.1Pb0.9S6,2.9
V2.7Zr0.3Si1,2.9
V0.003Ga0.974Pb0.026,2.9
Si1V2.7Zr0.3,2.9
La3Ni2B2N3,2.9
Nb0.35Ti0.65N0.97,2.9
Nb0.7W0.3C1,2.9
Mo0.95Zr0.05C1,2.9
La1.85Sr0.15Cu0.983Co0.018O4,2.9
Sr1Fe1.7Co0.3As2,2.9
Fe1Se0.41Te0.41,2.9
Fe1Se0.25Te0.75,2.9
Sr1Fe1.752Co0.248As2,2.9
Ba1Fe1.925Ni0.075As2,2.9
La1.9Sr0.1Cu0.99Ni0.01O4,2.9
V3Ga0.957Ge0.043,2.9
Nb3Sn0.2Ga0.8,2.895
Nb0.8Ga0.18Cr0.02,2.89
Nb0.745Ga0.224Fe0.031,2.89
Nb0.5Mo0.5C1,2.89
Nb0.25Mo0.75C1,2.89
Nb0.75W0.25C1,2.89
Mo0.9Ti0.1C1,2.89
Fe1Se0.164Te0.656,2.89
Fe1Te0.58Se0.4S0.02,2.88
Ca0.82Ce0.18Fe1As2,2.88
Pd1Se2,2.88
V0.745Ga0.228Al0.027,2.88
Sn0.6Mo3S4,2.88
Sn0.6Mo3S4,2.87
La1Fe0.95Co0.05As1O1,2.87
La2.8Ba3.2Cu6O14.07,2.87
La1.85Ca0.989Sr0.161Cu2O5.93,2.87
C60K3,2.87
Y1Sr2Cu2.7Co0.3O6.5,2.87
Sr1.75K0.25Cu1C1O5,2.87
Nd1.3Ba1.3Ca0.4Cu3O6.912,2.87
Bi1.95Sr1.65La0.4Cu1F0.8O5.4,2.87
Pr1.83Ce0.17Cu1O3.99,2.87
Ba1.6Sr0.4Yb0.8Ca0.2Cu3O6.04,2.865
Pr1.665Y0.185Ce0.15Cu1O4,2.86
La1.855Ba0.145Cu1O4,2.86
La1.79Nd0.1Ba0.11Cu1O4,2.86
Sr0.5Rb0.5Bi1O3,2.86
Ru1Sr2Gd0.98Ce0.02Cu2O8,2.86
Pr1.665Y0.185Ce0.15Cu1O4,2.86
La1.763Sr0.237Cu1O4,2.86
Tl1Ba0.2Ca0.8La1Cu1O5,2.86
Nd1.85Ce0.15Cu0.99Fe0.01O4,2.86
Nd1.85Ce0.15Cu0.98Zn0.02O4,2.855
Y1Ba2Cu2.76Zn0.24O7,2.85
Dy1Ba2Cu2.8Zn0.2O6.95,2.85
La1.74Sr0.26Cu1O4,2.85
La1.76Sr0.24Cu0.995Zn0.005O4,2.85
Nd2Cu1F0.2O4,2.85
Nd0.925Gd0.925Ce0.15Cu1O4,2.85
Sm1.665Gd0.185Ce0.15Cu1O4,2.85
C0.9N0.1Sr2Cu1O5.35,2.85
Pr1.83Ce0.17Cu1O4,2.85
Ru0.97Co0.03Sr2Gd1Cu1O8,2.85
Ca1.9Na0.1Cu1Cl2O2,2.85
C0.44Mo0.56,2.85
Nb3Au0.7Pt0.3,2.85
C0.44Mo0.56,2.845
C1.45Y0.9Zn0.1,2.84
Mo6S7Sn1,2.84
Co0.44Mo0.56,2.84
C1Mo1,2.84
Nb0.755Sn0.138Al0.077Ge0.029,2.84
Nb0.692Sn0.077Al0.168Ge0.063,2.84
Zr1Ru1P1,2.84
Zr1N1Cl1,2.84
Y1Ni1.85Cu0.15B2C1,2.84
Mo6S6Br2,2.84
Mo6S6I2,2.84
Nb2.778Ti0.222Al1,2.84
Zr1Ru1P1,2.84
N0.84H2.52Na1K2C60,2.84
C60K3,2.83
Zr1Ru1P1,2.83
Y0.95Gd0.05Ni2B2C1,2.82
Y1.8Zr0.2C2.9,2.82
Zr1Ru1P1,2.82
Mo6S6Br2,2.82
Mo6S6I2,2.82
Nb0.65W0.35C1,2.82
Li0.3Ti1.1S2,2.82
Ca1Li2,2.82
K0.2Sr0.8Fe2As2,2.82
Fe1Se0.5Te0.5,2.82
Fe1.013Se0.3Te0.7,2.82
Ba1Fe2As2,2.82
Fe1.03Te0.7Se0.3,2.82
Li1Fe0.975Co0.025As1,2.82
Ca10Fe9.2Pt3.8As18,2.81
Zr1Ru1P1,2.81
Ca1Fe2As1.925P0.075,2.81
Fe1Te0.5Se0.5,2.8
Na1Fe1As1,2.8
Ca10Pt4.05Fe8.95As18,2.8
Pr0.8Sr0.2Fe0.97Zn0.03As1O1,2.8
Na1Fe0.99Co0.01As1,2.8
Fe0.99Zn0.01Se0.3Te0.7,2.8
Fe1.02Te0.5Se0.4S0.1,2.8
K0.08Zr1N1Cl1,2.8
Fe1Se0.2Te0.8,2.8
Ba0.812K0.188Fe2As2,2.8
Re0.4Mo0.6,2.8
Ca10Pt4.3Fe8.7As18,2.8
Hg0.8Mo0.2Ba2Ca2Cu3O8.4,2.8
Hg0.85Re0.15Ba1.44Sr0.56Ca2Cu3O8,2.8
Hg0.8V0.2Ba2Ca1Cu2O6.3,2.8
Hg0.6Ti0.4Ba2Ca2Cu3O8.4,2.8
Hg0.8Nd0.2Ba2Ca2Cu3O8.3,2.8
Hg1Ba2Ca1Cu2O6.22,2.8
Hg0.8Mo0.2Ba2Ca1Cu2O6.4,2.8
Hg0.8Ti0.2Ba2Ca1Cu2O6.2,2.8
Hg0.8V0.2Ba2Ca2Cu3O8.3,2.8
Hg1Ba2Ca1Cu2O6.21,2.8
Hg1Ba2Ca1Cu2O6.24,2.8
Hg0.8V0.2Ba2Ca1Cu2O6.3,2.8
Hg0.8Pb0.2Ba2Ca2Cu3O8.3,2.8
Tl2Ba2Ca2Cu3O10,2.8
Hg1Ba2Ca1Cu2O6,2.8
Th1Ca3Ba1Cu3O9,2.8
Tl2Ba2Ca4Cu5O14,2.8
Tl0.5Pb0.5Sr1.6Ca2.4Cu3O9,2.8
Hg0.8Ge0.2Ba2Ca1Cu2O6.2,2.8
Tl1Ba2Ca2Cu3O9,2.8
Tl2Ba2Ca2Cu3O10,2.8
Tl1Ba2Ca3Cu4O11,2.8
Tl0.6Pb0.2Bi0.2Sr1.8Ba0.2Ca2Cu3O9,2.8
Hg1Ba2Ca1Cu2O6.19,2.8
Hg1Ba2Ca1Cu2O6.24,2.8
Tl2Ba2Ca2Cu3O10,2.8
Tl2Ba2Ca2Cu3O10,2.8
Hg1Ba2Ca1Cu2O6.16,2.8
Hg1Ba2Ca1Cu2O6.24,2.8
Tl2Ba2Ca3Cu4O12,2.8
Tl2Ba2Ca5Cu6O16,2.8
Hg0.8V0.2Ba2Ca2Cu3O8.3,2.8
Hg0.6Pb0.4Ba2Ca2Cu3O8.4,2.8
Ba2Ca2Cu3F1.2O6.8,2.8
H1W1O3,2.8
Zr1Ru1P1,2.8
Ru0.8Rh0.2Sr2Gd1Cu2O8,2.8
Li1Ti2O4,2.8
Al0.5Ga0.5V3,2.8
C1.5La0.9Th0.1,2.8
C1.5Ti0.3Y0.7,2.8
Nb0.24Tc0.76,2.8
Nb0.75Au0.175Pt0.075,2.8
Mg0.5Al0.5B2,2.8
Pb1Mo6S8,2.8
Y1.4Ti0.6C3,2.8
Mo0.84V0.16C1,2.8
Sr1Fe1.6Co0.4As2,2.8
Sr1Fe1.6Co0.4As2,2.8
Fe1Te0.7Se0.3,2.8
