formula,Tc
La1.88Sr0.12Cu1O4,34
Y1Ba1Sr1Cu3O6.685,34
La1.48Pr0.37Sr0.15Cu1O4,34
Nd0.7Pr0.3Ba1Sr1Cu3O6.87,34
La1.85Ca0.15Cu1O4,34
La1.84Ca0.16Cu1O4,34
La1.83Ca0.17Cu1O4,34
Eu0.6Pr0.4Ba1.5Sr0.5Cu3O6.89,34
La0.5Ca0.2Pr0.3Ba1.5Sr0.5Cu3O6.829,34
Eu1.5Ce0.5Sr2Ru1Cu2O10,34
Ru1Sr2Gd1.4Ce0.6Cu2O9.54,34
Mg1B1.95C0.05,34
Mg0.9Pb0.1B2,34
La1.77Sr0.23Cu0.94Mn0.06O4,34
Mg0.956Al0.044B2,34
Mg1B1.9C0.1,34
Mg0.8Li0.2B2,34
Mg0.75Co0.25B2,34
Mg0.9Fe0.1B2,34
Mg1B1.6C0.4,34
Mg0.8Zn0.1Al0.1B2,34
Sm0.9La0.9Sr0.2Cu1O4,34
Ba1Fe2As2,34
La1.73Sr0.27Cu0.94Co0.06O4,34
Nd1Fe0.85Ru0.15As1F0.11O0.89,34
La1.76Sr0.24Cu0.94Mn0.06O4,34
Ba0.6Rb0.4Fe2As2,34
Ca0.34Na0.66Fe2As2,34
Ba0.72K0.28Fe2As2,34
Ba0.5K0.5Fe2As2,34
Ca0.9La0.1Fe1As2,34
Ca0.84La0.16Fe1As2,34
Sr1Fe2As1.3P0.7,34
Li0.8Fe1.2H1Se1,34
Ca0.81La0.19Fe1As2,34
Ba0.6Na0.4Fe2As2,34
La0.8Y0.2Fe1As1O0.7,34
Ca8.5La1.5Pt3Fe10As18,34
Mg1B1.9C0.1,33.98
Y0.6Pr0.4Ba2Cu3O6.8,33.9
Y0.8Pr0.2Ba2Cu3O6.5,33.9
Y0.6Pr0.4Cu2.85Re0.15O7,33.9
Pb0.6Cu0.4Sr1.1La0.9Cu1O5.07,33.9
Ca10Pt4.3Fe9.7As18,33.9
Sr1Fe2As1.4P0.6,33.9
Bi1.8Pb0.2Sr2Ca1Cu1.92Fe0.08O8,33.8
Mg0.75Li0.25B2,33.7
Ba0.6Na0.4Fe2As2,33.7
Ca10Pt5.8Fe8.2As18,33.65
La1.75Sr0.25Cu0.96Ni0.04O4,33.6
La1.95Ba0.05Cu1O4,33.6
Y0.55Pr0.45Ba2Cu3O6.98,33.6
La1.85Sr0.15Cu0.99Ni0.01O4,33.6
La1.85Sr0.15Cu0.997Fe0.003O4,33.6
La1.87Sr0.13Cu1O4,33.54
Bi2Ca2.5Nd0.5Cu2O8.43,33.5
Pr0.2Ca0.8Ba1La1Cu3O7.1,33.5
La1.85Sr0.15Cu0.97Li0.03O4,33.5
Cu0.75Re0.25Sr2Y1.3Ce0.7Cu2O9.06,33.5
Y1Ba2Cu3O6.45,33.5
La1.725Nd0.125Sr0.15Cu1O4,33.5
Mg0.82Al0.18B2,33.5
Mg0.99Sn0.01B2,33.5
Ba0.5K0.5Fe1.88Zn0.12As2,33.5
Tl0.58Rb0.42Fe1.72Se2,33.5
La1Fe1As1F0.28O0.68,33.5
Pb2Cu0.9La1.1Cu2O6.28,33.4
Mg0.8Al0.2B2,33.4
Mg0.9Al0.1B2,33.4
Ca0.25Na0.75Fe2As2,33.4
K1Ca2Fe4As4F2,33.36
La1.8Sr0.2Cu1O4,33.3
Y1Ba1.9La0.1Cu3.95Zn0.05O8,33.3
Mg0.97Mn0.03B2,33.3
Mg1B1.874C0.126,33.3
Mg1B1.6C0.4,33.3
La1.943Sr0.13Cu1O4,33.3
La1.815Sr0.185Cu1O3.964,33.2
Pb2Sr0.9La1.1Cu2O6.31,33.2
Mg0.98Ir0.02B2,33.2
La1.84Sr0.05Ca0.11Cu1O4,33.2
Ca0.88Ce0.12Fe2As2,33.2
Ba0.5Na0.5Fe2As2,33.2
La0.8Y0.2Fe1As1F0.11O0.89,33.2
K1Ca2Fe4As4F2,33.2
Mg1B1.868C0.132,33.15
La1.895Ba0.105Cu1O4,33.1
Ba0.72K0.28Fe2As2,33.1
Ba0.65Na0.35Fe2As2,33.1
Ca1K1Fe4As4,33.1
Ba0.45K0.55Fe2As2,33.1
Y1Ba2Cu2.7Fe0.3O7,33
Y1.01Ba2.03Cu2.808Li0.192O6.6,33
Gd1Ba2Cu2.7Co0.3O6.9,33
Y1Ba2Cu3O6.4,33
Eu0.1La1.7Sr0.2Cu1O4,33
La1.85Sr0.15Cu1O4,33
Tl0.6La1Sr1Cu1.4O5,33
Cs2Rb1C60,33
Y1Sr2Cu2.7Re0.3O7.1,33
Y1Sr2Cu2.75W0.25O6.9,33
La1.82Sr0.18Cu1O3.987,33
La1.855Sr0.145Cu0.99Ni0.01O4,33
La1.9Sr0.1Cu1O4,33
Bi1.95Sr1.75La0.3Cu1O4,33
Y1Ba2Cu2.9Fe0.1O6.72,33
Nd1.3Ba1.7Cu3O6.987,33
Nd1Ba1Ca1Cu3O7,33
La1.86K0.14Cu1O3.97,33
Bi0Mo0.33Cu2.67Sr2Y1O7.41,33
La1.8Sr0.2Cu1O4,33
Y1Ba2Cu3O6.45,33
Y0.65Pr0.35Ba2Cu3O6.95,33
La1.862Sr0.138Cu1O4,33
La1.812Sr0.188Cu1O4,33
La1.835Sr0.165Cu0.995Ni0.005O4,33
La1.9Sr0.1Cu1O4,33
La1.295Pr0.555Sr0.15Cu1O4,33
Bi2Sr1.56La0.44Cu1O6,33
La1.85Sr0.15Cu1O3.99,33
La1.82Ca0.18Cu1O4,33
La1.9Sr0.1Cu1O4,33
C0.8N0.2Sr2Cu1O5.3,33
La0.75Ca0.05Pr0.2Ba1.5Sr0.5Cu3O6.886,33
Eu1.3Ce0.7Sr2Ru1Cu2O10,33
Y0.8Pr0.2Ba2Cu3.95Fe0.05O8,33
La1.85Sr0.15Cu0.99Fe0.01O4,33
La1.81Sr0.19Cu0.98Ti0.02O4,33
Ru1Sr2Eu1.5Ce0.5Cu2O9.6,33
Mg0.927Al0.073B1,33
Mg0.8Al0.2B2,33
Rb1Cs2C60,33
Rb1Cs2C60,33
Cs2Rb1C60,33
Mg1B1.84C0.16,33
Mg1B1.89C0.11,33
La1.85Sr0.15Cu0.995Ni0.005O4,33
La1.85Sr0.15Cu0.995Co0.005O4,33
Sm1Fe1As1F0.07O0.93,33
Sr2V1Fe1As1O3,33
La1.71Sr0.29Cu0.94Co0.06O4,33
K0.8Fe2Se2,33
K0.8Fe2Se2,33
Ca0.33Na0.66Fe2As2,33
La1.79Sr0.21Cu1O4,33
Fe2As2Ca5Sc2Ti2O10.5,33
Eu0.5K0.5Fe2As2,33
Ca0.32Na0.68Fe2As2,33
Sm1Fe1As1F0.075O0.925,33
Mg1B2,33
Tl2Ba2Cu1O6,33
K1Ca2Fe4As4F2,33
Y1Ba1.9La0.1Cu3O6.5,32.9
La1.8Sr0.2Cu1O4,32.9
Mg0.8Al0.1Li0.1B2,32.9
Mg1B1.7Be0.3,32.9
Mg1B1.88C0.12,32.9
Mg0.97Fe0.03B2,32.9
Ru1Sr2Eu1Cu2O8,32.9
La1.87Sr0.13Cu0.98Li0.02O4,32.85
Ru0.95Rh0.05Sr2Gd1Cu2O8,32.85
Sm1Ba2Cu3O6.65,32.8
La1.77Sr0.23Cu0.96Ti0.04O4,32.8
Ba0.5Na0.5Fe2As2,32.8
Ca8.87La1.13Pt3Fe10As18,32.8
Ce1Fe1As1F0.1O0.9,32.8
K1Ca2Fe4As4F2,32.8
Mg0.815Al0.09B2,32.7
La1.85Sr0.15Cu0.996Zn0.004O4,32.7
Ba0.45K0.55Fe2As2,32.7
La1.85Sr0.15Cu0.993Ni0.007O4,32.6
La1.8Sr0.2Cu1O4,32.6
Sr0.7Y0.3Cu1O2,32.6
Bi1.95Sr1.65La0.4Cu1O6.28,32.6
La0.85Pr1Sr0.15Cu1O4,32.6
Nd1Fe1As1F0.2O0.8,32.6
La1.85Sr0.15Cu0.996Zn0.004O4,32.6
K0.85Fe2Se1.8,32.6
Rb0.77Fe1.61Se2,32.6
Y1Ba2Cu2.85Zn0.15O6.9,32.5
La1.8Sr0.2Cu1O4,32.5
La1.8Ba0.2Cu1O4,32.5
La1.85Sr0.15Cu1O4,32.5
La1.81Sr0.15Ho0.04Cu1O4,32.5
Ru0.95Ir0.05Sr2Gd1Cu2O8,32.5
La0.8Y0.2Fe1As1O0.6,32.5
La1.73Sr0.27Cu0.94Fe0.06O4,32.5
La1.71Sr0.29Cu0.94Fe0.06O4,32.5
La1.77Sr0.23Cu0.94Co0.06O4,32.5
Eu0.51K0.49Fe2As2,32.5
Ba0.55K0.45Fe1.95Co0.05As2,32.5
La1Fe1As1H0.7,32.5
K0.83Fe1.83Se2,32.5
K0.8Fe2Se2,32.5
Ca0.86Pr0.14Fe2As2,32.5
Y1Ba2Cu2.885Zn0.195O7,32.4
La1.875Sr0.125Cu1O4,32.4
Y0.8Ca0.2Ba2Cu3O6.41,32.4
Mg0.915Al0.085B2,32.4
Mg0.75Al0.25B2,32.4
K0.8Fe1.5Se2,32.4
Rb0.796Fe1.596Se2,32.4
Rb0.801Fe1.602Se2,32.4
Rb0.74Fe1.6Se2,32.4
Rb0.8Fe1.6Se2,32.4
La1.89Ba0.11Cu1O4,32.3
La1.85Sr0.15Cu0.98Ti0.02O4,32.3
Mg0.96Mn0.04B2,32.3
Ca8.44La1.56Pt3Fe10As18,32.3
K0.8Fe2Se2,32.25
La1.92Ba0.08Cu1O4,32.2
Y1Ba1.6La0.4Cu3O7,32.2
La1.82Sr0.18Cu1O4,32.2
La1.85Sr0.09Ca0.034Ba0.026Cu1O3.99,32.2
La1.85Sr0.15Cu0.995Zn0.005O4,32.2
Ru1Sr2Gd0.9Y0.1Cu2O8,32.2
Ru0.95Ti0.05Sr2Gd1Cu2O8,32.2
K0.8Fe1.76Se2,32.2
Ca10Pt4.1Fe9.9As18,32.2
La1.855Sr0.145Cu1O4,32.2
La1.855Sr0.145Cu1O4,32.2
La1.81Sr0.19Cu1O4,32.1
Y2Ba4Cu7O14.46,32.1
Mg0.9Al0.1B2,32.1
Mg0.7Li0.3B2,32.1
Sr0.2La1.8Cu0.98Mn0.02O4,32
Sm0.1La1.7Sr0.2Cu1O4,32
Y1Ba2Cu2.64Fe0.36O7,32
Y0.6Pr0.4Ba2Cu3O6.9,32
La1.78Ba0.22Cu1O4,32
La1.85Sr0.15Cu1O4,32
Y1Ba2Cu2.64Fe0.36O7.12,32
La1.906Ba0.094Cu1O4,32
Ba0.6K0.4Bi1O3,32
La2Cu1O4.03,32
Nd1.3Ba1.7Cu3O7.14,32
La2Cu1O4.09,32
La1.875Sr0.125Cu1O4,32
Sr2Cu1C0.85B0.15O5,32
Bi1.95Sr1.75Pr0.3Cu1O4,32
Ba1K1Bi1O3,32
La2Cu1O4.08,32
La1.3Ba1.7SrCu3O6.885,32
La1.8Sr0.2Cu1O4,32
Sr2Cu1C0.85B0.15O5,32
Sr1.5Ba0.5Y1Cu2.8Ga0.2O6.96,32
La2Cu1O4.005,32
H0.2La1.8Sr0.2Cu1O4,32
Pb0.6Cu0.4Sr1La1Cu1O5.15,32
Cu6.5Sr2Ca5Cr0.5O15.17,32
Ba0.63K0.37Bi1O3,32
La1.85Sr0.038Ba0.112Cu1O4,32
Y0.6Pr0.4Ba2Cu3O6.96,32
La1.88Sr0.12Cu1O4,32
Eu1.5Ce0.5Ru1Sr2Cu2O10,32
La1.9Sr0.1Cu1O3.997,32
La1.81Sr0.19Cu1O4,32
La2Cu1O4.08,32
Ru1Sr2Eu1Cu2O8,32
Tl1Sr1La1Cu1O5,32
Tl1Sr0.7Ca0.3La1Cu1O5,32
Tl1Sr1La1Cu1O8,32
La2Cu1O4.03,32
La2Cu1O4.04,32
La2Cu1O4.05,32
Bi2Sr1.6La0.4Cu1O6,32
La1.875Sr0.125Cu1O4,32
La1.835Nd0.04Sr0.125Cu1O4,32
La1.8Sr0.2Cu1O4,32
La2Cu1O4.012,32
La1.13Pr0.72Sr0.15Cu1O4,32
La0.925Pr0.925Sr0.15Cu1O4,32
La1.87Sr0.13Cu1O4,32
La1.81Sr0.19Cu1O4,32
Y0.4Pr0.6Ba2Cu4O8,32
Gd1Ba1.5Sr0.5Cu3O6.72,32
Er1Ba2Cu2.7Zn0.3O6.86,32
Er1Ba2Cu2.67Zn0.24Fe0.09O6.94,32
La1.8Sr0.2Cu1O4,32
La1.86Ca0.14Cu1O4,32
La1.81Ca0.19Cu1O4,32
La1.85Sr0.038Ba0.112Cu1O4,32
Eu1Ba1.2Pr0.3Sr0.5Cu3O6.89,32
Eu0.9Sr0.1Ba1.6Pr0.1Cu3O6.58,32
La1.8Sr0.2Cu1O4,32
Eu1.6Ce0.4Sr2Ru1Cu2O10,32
La1.81Ho0.04Sr0.15Cu1O4,32
La1.81Ho0.04Sr0.15Cu1O4,32
La1.88Sr0.12Cu1O4,32
Pb0.5Sr1.75Nd0.25Eu1.5Ce0.5Cu2.5O9,32
Mg1B1.834C0.166,32
Mg0.988Fe0.012B2,32
Mg0.7Al0.15Li0.15B2,32
Mg0.815Al0.092B2,32
Mg1B1.8C0.2,32
Mg0.75Fe0.25B2,32
Eu0.5K0.5Fe2As2,32
Ba0.6K0.4Fe2As2,32
Ba0.5K0.5Fe2As2,32
Ba0.55K0.45Fe2As2,32
Ba0.5K0.5Fe2As2,32
C1,32
La0.8Y0.2Fe1As1F0.1O0.9,32
Nd2Cu1O4,32
K0.68Fe1.79Se2,32
K0.8Fe2Se2,32
K0.82Fe1.63Se2,32
Tl0.47Rb0.34Fe1.63Se2,32
K0.65Fe1.41Se2,32
Rb0.88Fe1.81Se2,32
Tl0.4Rb0.4Fe1.6Se2,32
K0.86Fe1.66Se2,32
Rb2Fe4Se5,32
Rb0.8Fe1.68Se2,32
K0.74Fe1.67Se1.61S0.4,32
Tb1Fe1As1O0.8,32
Fe2As2Ca6Al1Ti3O11,32
K0.8Fe1.933Mn0.067Se2,32
Ba0.6K0.4Fe2As2,32
K0.8Fe1.7Se2,32
K0.8Fe1.7Se2,32
K0.8Fe1.78Se2,32
Tl0.6Rb0.4Fe1.67Se2,32
Ba0.74K0.26Fe2As2,32
Li0.8Fe1.2Se0.59S0.41H1O1,32
Na0.65Fe1.93Se1.6S0.4,32
Rb0.8Fe1.7Se2,32
Eu0.7Na0.3Fe2As2,32
La1Fe1As1H0.58O0.58,32
Rb0.75Fe1.6Se2,32
Ca10Pt4.5Fe9.5As18,32
Ba1Fe2As0.64P1.36,32
Pb0.5Cu0.5Sr1La1Cu1O5.1,31.9
La1.85Sr0.15Cu0.995Zn0.005O4,31.9
Sr0.85La0.15Cu1O2,31.9
K0.58Fe1.56Se2,31.9
K0.8Fe1.951Mn0.049Se2,31.9
Sm1.39Ba1.61Cu3O7.07,31.8
Ba1K1Bi1O3,31.8
Ba0.65K0.35Bi1O3,31.8
La1.9Sr0.1Cu1O4,31.8
La1.75Nd0.1Sr0.15Cu1O4,31.8
La1.9Sr0.1Cu1O4,31.8
La1.81Sr0.19Cu0.94Co0.06O4,31.8
La1.79Sr0.21Cu0.94Co0.06O4,31.8
Tl0.4Rb0.4Fe1.67Se2,31.8
Ca8.48Pr1.52Pt3Fe10As18,31.8
Ba0.72K0.28Fe2As2,31.8
La0.8Y0.2Fe0.999Mn0.001As1F0.11O0.89,31.8
Rb0.8Fe1.7Se2,31.75
Rb0.8Fe2Se2,31.75
La1.842Nd0.008Sr0.036Ba0.114Cu1O4,31.7
La1.75Nd0.1Sr0.15Cu1O4,31.7
La1.85Sr0.15Cu0.985Ni0.015O4,31.7
La1.842Nd0.008Sr0.036Ba0.114Cu1O3.98,31.7
La1.875Ba0.04Sr0.085Cu1O4,31.7
Ca0.719La0.281Fe2As2,31.7
La1.9Sr0.1Cu1O4,31.6
La1.85Sr0.15Cu1O4,31.6
La1.85Sr0.15Cu1O4,31.6
Pb0.6Cu0.4Sr0.9La1.1Cu1O5.18,31.6
La1.798Nd0.052Ca0.15Cu1O4,31.6
La1.883Sr0.117Cu1O4,31.6
La1.798Nd0.052Ca0.15Cu1O3.96,31.6
Mg0.92Al0.08B2,31.6
Ca1Cs1Fe4As4,31.6
Ba0.6K0.4Bi1O3,31.5
Y1Ba2Cu3.84Zn0.16O8,31.5
Cu0.75W0.25Sr2Y1.3Ce0.7Cu2O8.81,31.5
Y1Ba2Cu3O6.45,31.5
Tl1Sr2Ca1Cu2O6.837,31.5
Ba0.61K0.39Bi1O3,31.5
Mg0.85Al0.15B2,31.5
Mg0.5Co0.5B2,31.5
Sr4V2Fe2As2O6,31.5
La1.77Sr0.23Cu0.94Ni0.06O4,31.5
Tl0.58Rb0.42Fe1.72Se2,31.5
Eu0.5K0.5Fe2As2,31.5
K0.8Fe1.97Mn0.03Se2,31.5
La1.85Sr0.15Cu1O4,31.4
La1.85Sr0.15Cu1O4,31.4
La1.8Sr0.2Cu1O4,31.4
Nd0.8Pr0.2Ba2Cu3O7,31.4
Ba0.6K0.4Bi1O3,31.4
La0.65Pr1.2Sr0.15Cu1O4,31.4
La0.5Y0.5Fe1As1F0.1O0.9,31.4
K0.73Fe1.44Se1.68S0.32,31.4
Mg1B1.9C0.1,31.4
Tl0.4Rb0.4Fe1.7Se2,31.35
Tl0.4Rb0.4Fe2Se2,31.35
Pb2Cu0.9La1.1Cu2O6.24,31.3
Rb2Cs1C60,31.3
Nd1.8Cu1O4,31.3
Ce1Fe1As1H0.07O0.93,31.3
Sm1Fe0.97Mn0.03As1F0.12O0.88,31.3
Sm1Fe0.965Mn0.035As1F0.11O0.89,31.3
La1.83Sr0.17Cu0.99Ni0.01O4,31.2
Ba0.6K0.4Bi1O3,31.2
Ba0.595K0.405Bi1O3,31.2
Bi2Sr1.6La0.4Cu1O6.36,31.2
Mg0.99Fe0.01B2,31.2
La0.8Y0.2Fe0.998Mn0.002As1F0.11O0.89,31.2
La1.92Ba0.08Cu1O4,31.1
La1.812Nd0.038Sr0.026Ba0.124Cu1O4,31.1
Y1Ba2Cu3O6.5,31.1
La1.812Nd0.038Sr0.026Ba0.124Cu1O4,31.1
La1.875Ba0.005Sr0.12Cu1O4,31.1
La1.83Sr0.17Cu0.99Ru0.01O4,31.1
K0.86Fe2Se1.82,31.1
Rb0.8Fe2Se2,31.05
Y1Ba2Cu2.6Fe0.4O7,31
La1.85Sr0.15Cu0.996Zn0.004O4,31
Cs1Rb2C60,31
La1.88Sr0.12Cu1O4,31
Y1Sr2Cu2.75Mo0.25O7.1,31
La1.9Sr0.1Cu1O4,31
Tl0.7Pb0.3Ca1Sr2Cu2O7,31
Bi2Sr2Ca0.5Y0.5Cu2I1O8,31
La1.8Sr0.2Cu1O4,31
La1.96Na0.4Cu1O4,31
Pb2Sr2Y1Cu3O8,31
Er1Ba2Cu2.76Co0.24O6.75,31
Er1Ba2Cu2.76Co0.24O6.75,31
Sr2Cu1C0.86B0.14O5,31
Pb0.6Cu0.4Sr1.1La0.9Cu1O5.12,31
Ba0.59K0.41Bi1O3,31
Bi0.066Mo0.264Cu2.67Sr2Y1O7.32,31
Y1Ba2Cu3.928Zn0.072O8,31
Dy1Ba2Cu2.6Ni0.4O6.83,31
La1.865Sr0.135Cu1O4,31
La1.905Ba0.095Cu1O4,31
Ru0.6Sn0.4Sr2Gd1Cu2O8,31
La1.885Sr0.115Cu1O4,31
La1.875Sr0.125Cu1O4,31
C0.8N0.2Sr2Cu1O5.35,31
C0.8N0.2Sr2Cu1O5.45,31
C0.7N0.3Sr2Cu1O5.45,31
C0.7N0.3Sr2Cu1O5.55,31
La1.875Sr0.125Cu1O4,31
La1.83Sr0.17Cu0.98Fe0.02O4,31
Ba0.63K0.37Bi1O3,31
Ba0.63K0.37Bi1O3,31
Ca2Cu1Cl2.25O2,31
C60Rb3,31
Rb2Cs1C60,31
Mg0.7Li0.3B2,31
Cs1Rb2C60,31
B2Mg1,31
Mg0.9Al0.1B2,31
Mg0.8Al0.1Li0.1B2,31
Mg0.8Li0.1Al0.1B2,31
Ru0.9Rh0.1Sr2Gd1Cu2O8,31
La1.69Sr0.31Cu0.94Co0.06O4,31
Fe2As2Ca4Sc2.01Ti0.99O7.5,31
K0.75Fe1.68Se2,31
K0.64Fe1.44Se2,31
K0.8Fe1.7Se2,31
K0.8Fe2Se2,31
K0.74Fe1.66Se2,31
K0.8Fe1.99Mn0.01Se2,31
K0.8Fe1.979Mn0.021Se2,31
Ba0.75K0.25Fe2As2,31
Eu1Fe2As2,31
Ba0.64Na0.36Fe2As2,31
Ca0.82La0.18Fe1As2,30.95
Ba1K1Bi1O3,30.9
Bi1.8Pb0.2Sr2Ca1Cu1.88Fe0.12O8,30.9
La1.92Ba0.08Cu1O4,30.9
Ba0.6K0.4Bi1O3,30.9
C60Rb3,30.9
Rb0.653Fe1.532Se2,30.9
La1.85Sr0.15Cu0.995Fe0.005O4,30.82
Ba0.6K0.4Bi1O3,30.8
Ba0.6K0.4O3,30.8
La1.81Sr0.15Ho0.04Cu1O4,30.8
C60Rb3,30.8
Mg0.81Al0.19B2,30.8
Mg1B1.826C0.174,30.8
Y0.55Pr0.45Ba2Cu3O6.65,30.7
La2Cu1O4.034,30.7
Ba0.613K0.387Bi1O3,30.7
Mg0.65Al0.175Li0.175B2,30.7
Nd1.7Cu1O4,30.7
Y1Ba2Cu2.8Zn0.2O6.85,30.69
La1.73Sr0.27Cu1O3.913,30.6
Gd0.7Pr0.3Ba2Cu3O6.95,30.6
Bi2Sr1.6La0.4Cu1O6.29,30.6
Bi2Sr1.6La0.4Cu1O6.29,30.6
Sm0.9Pr0.1Ba2Cu3O6.65,30.6
Mg0.99Mn0.01B2,30.6
La1.85Sr0.15Cu0.9925Co0.0075O4,30.6
La1.8Sr0.2Cu1O4,30.6
Rb0.88Fe1.81Se2,30.6
Ba0.6K0.4O3,30.6
Mg1B1.81C0.19,30.57
Y1Ba2Cu3.8Zn0.2O8,30.5
Bi1.95Sr1.65La0.4Cu1O6.334,30.5
Bi1.95Sr1.65La0.4Cu1O6.2,30.5
La1.8Sr0.2Cu1O4,30.5
La1.85Sr0.15Cu1O4,30.5
La1.75Ca0.15Nd0.1Cu1O4,30.5
C60Rb3,30.5
C60Rb3,30.5
C60Rb3,30.5
C60Rb3,30.5
Mg0.9Al0.1B2,30.5
La1.798Sr0.202Cu1O4,30.5
Ba1Fe2As1.34P0.66,30.5
Ba1Fe2As1.3P0.7,30.5
La1.77Sr0.23Cu0.94Fe0.06O4,30.5
La1.75Sr0.25Cu0.94Fe0.06O4,30.5
Pr2Ba4Cu7O14.06,30.5
La1Fe1As1H0.55,30.5
K0.8Fe2Se2,30.5
Ca8.38Ce1.62Pt3Fe10As18,30.5
Rb1Ca2Fe4As4F2,30.5
La1.8Sr0.2Cu1O3.95,30.4
La1.8Sr0.2Cu1O4,30.4
La1.85Sr0.15Cu0.996Al0.004O4,30.4
Ba0.635K0.365Bi1O3,30.4
La1.84Sr0.16Cu0.99Mn0.01O4,30.4
Ba0.635K0.365Bi1O3,30.4
B2Mg1,30.4
La1Fe1As1F0.08O0.92,30.4
La1.71Sr0.29Cu0.94Ni0.06O4,30.4
Tl0.54K0.46Fe1.88Se2,30.4
K0.79Fe1.64Se2,30.4
Ca8.32Ce1.68Pt3Fe10As18,30.4
Nd2.1Cu1O4,30.35
Ba0.5K0.5Fe1.9Co0.1As2,30.31
La1.855Ba0.145Cu1O4,30.3
Bi2Sr2Ca0.7Pr0.3Cu2O8,30.3
Pb2Sr0.9La1.1Cu2O6.65,30.3
La1.9Sr0.1Cu1O4,30.3
La1.909Ce0.091Cu1O4,30.3
Ru0.8Sn0.2Sr2Eu1Cu2O8,30.3
Tl0.59Cs0.26Fe1.9Se2,30.3
La0.8Y0.2Fe1As1F0.11O0.89,30.3
Rb1Eu1Fe3.9Ni0.1As4,30.3
Nd0.8Pr0.2Ba2Cu3O6.85,30.2
La1.875Ba0.025Sr0.1Cu1O4,30.2
La1.8Sr0.2Cu0.9975Zn0.0025O4,30.2
La1.88Sr0.12Cu1O4,30.2
Nb1Sr2Eu1.5Ce0.5Cu2O10,30.2
Ca3Al2Fe2As2O5,30.2
Mg0.91Li0.09B1.84C0.16,30.15
Ba0.5K0.5Fe1.9Zn0.1As2,30.15
La1.85Sr0.15Cu0.99Zn0.01O4,30.1
La1.85Sr0.15Cu0.99Ni0.01O4,30.1
Bi1.95Sr1.65La0.4Cu1F0.2O6,30.1
La1.86Ba0.14Cu1O4,30.1
Y1Ba2Cu3.924Zn0.076O8,30.1
Mg1B1.81C0.19,30.1
Sr1Fe2As2,30.1
Ba1Fe2As1.52P0.48,30.1
Nd1Fe0.95Co0.05As1F0.11O0.89,30.1
La1Fe1As0.95Sb0.05F0.2O0.8,30.1
K0.8Fe1.76Se2,30.1
La1Fe1As1H0.24O0.76,30.1
La1.85Ba0.15Cu1O4,30
Sr0.2La1.8Cu0.95Fe0.05O4,30
Gd0.1La1.7Sr0.2Cu1O4,30
Y1Ba2.02Cu2.18Zn0.82O7,30
La1.75Sr0.25Cu1O4,30
La1.8Sr0.2Cu1O4,30
Y2Ba4Cu7O14,30
La1.85Sr0.15Cu0.996Co0.004O4,30
Tl0.4La1Sr1Cu1.6O5,30
La1Ba1Ca1Cu2.8Ni0.2O6.837,30
La1.875Sr0.125Cu1O4,30
Bi2Sr2Ca0.6Gd0.4Cu2O8,30
Ba0.63K0.37Bi1O3,30
Y1Sr2Cu2.7Mo0.3O7.1,30
Pb0.5Ca1Sr2Y0.5Cu2O6.93,30
La1.88Ba0.12Cu1O4,30
La1.9Ba0.1Cu1O4,30
La1.855Ba0.145Cu1O4,30
C60Rb3,30
La1.85Sr0.15Cu1O4,30
La1.91Sr0.09Cu1O4,30
Y0.85Ca0.15Ba2Cu2.55Co0.45O7.08,30
Eu1.6Sr1.8Ce0.6Cu3O8.6,30
La1.875Ba0.125Cu1O4,30
Bi1.95Sr1.75Nd0.3Cu1O4,30
Tm1.83Ca0.17Cu1O3.99,30
Bi2Sr8Cu4C3O21,30
C60Rb3,30
Ba0.625K0.375Bi1O3,30
Y1Ba2Cu2.94Fe0.06H1O7,30
C60Rb3,30
Y1Ba1.5La0.5Cu3O7.1,30
Sr2Cu1C0.82B0.12O5,30
Tm1.83Ca0.17Cu1O4,30
Ba0.9K0.1Pb1O3,30
Ba1.6Sr0.4Yb0.95Ca0.05Cu3O6.56,30
Bi2Sr4Cu2C1O11,30
Y2Ba4Cu7O14,30
Ba0.65K0.35Bi1O3,30
Ba0.55K0.45Bi1O3,30
Ba0.66K0.34Bi1O3,30
Ba0.63K0.37Bi1O3,30
La1.85Sr0.12Ca0.016Ba0.014Cu1O4,30
La1.776Nd0.074Sr0.014Ba0.136Cu1O4,30
La2Cu1O4.032,30
Sm1La0.85Sr0.15Cu1O3.98,30
Tl1Ba0.3Sr0.7La1Cu1O5,30
Tl1Sr1La1Cu1O5.09,30
Tl1Ba1.2La0.8Cu1O5,30
Y1Ba2Cu2.91Zn0.09O6.77,30
Hg1Ba2Cu1O4.23,30
Yb0.5Pr0.5Ba1.7Sr0.3Cu3O6.93,30
Hg0.5Fe0.5Sr2Y0.8Ca0.2Cu2O6.72,30
La1.5Ba1Ca0.5Cu3O6.801,30
La1.91Sr0.09Cu1O4,30
La1.8Sr0.2Cu1O4,30
La1.82Sr0.18Cu0.995Zn0.005O4,30
La1.78Sr0.22Cu1O4,30
La1.84Sr0.16Cu0.99Co0.01O4,30
La2Cu1O4.08,30
Bi2Sr1.7La0.3Cu1O6,30
La1.8Sr0.2Cu1O4,30
Y1Ba2Cu2.94Zn0.06O6.63,30
La1.85Sr0.15Cu0.995Zn0.005O4,30
La1.65Ca0.15Nd0.2Cu1O4,30
La1.8Ca0.2Cu1O4,30
